id,name,Class Nbr.,Class Name,spacegroup,spacegroupset,Locality Num
50780,Magnesiobeltrandoite-2N3S,11,Ditrigonal pyramidal,84,0,1
50781,Fluorarrojadite-(BaNa),3,Domatic,3,Cc ,2
50782,Vorontsovite,30,Hextetrahedral,210,0,1
50783,Jaszczakite,8,Orthorhombic dipyramidal,69,0,1
50784,Magnesiohatertite,5,Prismatic,10,C2/c ,1
50785,Burroite,2,Pinacoidal,2,0,1
50786,Redcanyonite,5,Prismatic,11,C2/m ,2
51372,Hemleyite,10,Rhombohedral,80,0,1
51403,Kampelite,8,Orthorhombic dipyramidal,71,Pnma ,1
51405,Palladogermanide,17,Ditrigonal dipyramidal,110,0,5
51409,Rudabányaite,30,Hextetrahedral,207,0,1
51411,Fluorbarytolamprophyllite,5,Prismatic,11,C2/m ,3
51413,Markeyite,8,Orthorhombic dipyramidal,69,Pmmn ,1
51415,Delhuyarite-(Ce),5,Prismatic,11,C2/m ,2
51469,Kravtsovite,8,Orthorhombic dipyramidal,50,Cmcm ,2
51471,Rozhdestvenskayaite-(Zn),30,Hextetrahedral,210,0,5
51474,Riesite,5,Prismatic,12,P1 2/c 1,1
51478,Stracherite,13,Hexagonal scalenohedral,99,R-3m ,2
51555,Shinkolobweite,8,Orthorhombic dipyramidal,73,Pnnm ,1
51557,Heyerdahlite,2,Pinacoidal,2,0,2
51559,Hyršlite,4,Sphenoidal,9,P21 ,4
51560,Tiberiobardiite,10,Rhombohedral,80,0,2
51561,Topsøeite,23,Tetragonal dipyramidal,138,P4/n,2
51565,Cesiokenopyrochlore,32,Hexoctahedral,222,Fd-3m,1
51567,Arsenmedaite,5,Prismatic,0,0,3
51569,Ariegilatite,13,Hexagonal scalenohedral,99,R-3m ,2
51571,Staročeskéite,8,Orthorhombic dipyramidal,50,Cmcm ,5
51573,Giftgrubeite,5,Prismatic,10,C2/c ,4
51575,Pansnerite,8,Orthorhombic dipyramidal,0,0,1
51577,Vymazalováite,28,Tetartoidal,196,0,1
51579,Lagalyite,0,Unknown,0,0,6
51581,Ulfanderssonite-(Ce),3,Domatic,4,Cm ,1
51583,Plumbopharmacosiderite,30,Hextetrahedral,211,P-4 3m,3
51587,Rubinite,0,Unknown,0,0,3
51589,Clino-suenoite,5,Prismatic,11,C2/m ,70
51591,Verneite,28,Tetartoidal,196,0,4
51594,Zagamiite,20,Dihexagonal dipyramidal,126,P63/mmc ,4
51817,Ferrovorontsovite,30,Hextetrahedral,210,0,1
51821,Protoenstatite,8,Orthorhombic dipyramidal,63,Pbcn ,1
51823,Greenlizardite,2,Pinacoidal,2,0,1
51825,Batagayite,4,Sphenoidal,9,0,1
51827,Aurihydrargyrumite,20,Dihexagonal dipyramidal,125,P63/mcm ,3
51829,Katerinopoulosite,5,Prismatic,14,P21/a,2
51831,Hydrokenopyrochlore,32,Hexoctahedral,222,Fd-3m,2
51833,Ferrobobfergusonite,0,Unknown,0,0,2
51835,Garmite,0,Unknown,0,0,1
51837,Levantite,4,Sphenoidal,9,P21 ,2
51840,Betpakdalite-FeFe,5,Prismatic,11,C2/m ,1
51842,Schmidite,0,Unknown,0,0,1
51845,Sharyginite,6,Orthorhombic pyramidal,32,0,11
51847,Piccoliite,8,Orthorhombic dipyramidal,62,Pbcm ,2
51849,Dagenaisite,5,Prismatic,10,C2/c ,3
51949,Shenzhuangite,24,Tetragonal scalenohedral,141,0,2
51951,Vanadio-pargasite,5,Prismatic,11,C2/m ,1
51953,Alumoedtollite,1,Pedial,1,0,1
51955,Kamenevite,7,Orthorhombic disphenoidal,44,0,2
51957,Ammoniovoltaite,32,Hexoctahedral,221,Fd3c ,1
51959,Somersetite,20,Dihexagonal dipyramidal,126,0,1
51961,Triazolite,7,Orthorhombic disphenoidal,44,0,1
51963,Valleyite,30,Hextetrahedral,210,0,2
51965,Manganiakasakaite-(La),5,Prismatic,15,P21/m ,2
51969,Cubo-ice,0,Unknown,0,0,3
51971,Kroupaite,8,Orthorhombic dipyramidal,61,Pbca ,5
51973,Horákite,5,Prismatic,10,C2/c ,1
51975,Zincovelesite-6N6S,13,Hexagonal scalenohedral,97,P-3m1 ,1
51977,Feynmanite,0,Unknown,0,0,2
51979,Chenmingite,8,Orthorhombic dipyramidal,71,Pnma ,2
51981,Ferriperbøeite-(Ce),5,Prismatic,15,P21/m ,4
51985,Martinandresite,8,Orthorhombic dipyramidal,69,Pmmn ,1
51987,Axelite,25,Ditetragonal pyramidal,161,0,1
52089,Strontioruizite,4,Sphenoidal,7,C2 ,2
52142,Gorbunovite,0,Unknown,0,0,1
52144,Rinkite-(Y),5,Prismatic,14,P21/c ,3
52146,Kalithallite,27,Ditetragonal dipyramidal,176,I4/mmm ,1
52148,Barwoodite,9,Trigonal pyramidal,75,0,2
52152,Finchite,8,Orthorhombic dipyramidal,0,0,3
52154,Maohokite,8,Orthorhombic dipyramidal,71,Pnma ,1
52156,Graftonite-(Ca),5,Prismatic,14,P21/c ,3
52158,Zoharite,32,Hexoctahedral,227,Pm-3m,2
52160,Graftonite-(Mn),5,Prismatic,14,P21/c ,3
52162,Baumoite,0,Unknown,0,0,1
52164,Rüdlingerite,0,Unknown,0,0,2
52166,Hongheite,27,Ditetragonal dipyramidal,186,P4/nnc ,1
52167,Beusite-(Ca),5,Prismatic,14,P21/c ,2
52168,Wildenauerite,8,Orthorhombic dipyramidal,59,0,1
52169,Novograblenovite,5,Prismatic,10,C2/c ,2
52170,Tredouxite,27,Ditetragonal dipyramidal,190,P42/mnm ,1
52171,Stöfflerite,23,Tetragonal dipyramidal,135,0,4
52172,Magnesioleydetite,5,Prismatic,10,C2/c ,2
52173,Hydroxykenopyrochlore,32,Hexoctahedral,222,Fd-3m,6
52174,Brandãoite,2,Pinacoidal,2,0,1
52180,Meitnerite,2,Pinacoidal,2,0,2
52182,Ammoniozippeite,8,Orthorhombic dipyramidal,0,0,10
52572,Silesiaite,1,Pedial,0,0,3
52574,Marchettiite,2,Pinacoidal,2,0,1
52576,Vestaite,5,Prismatic,10,C2/c ,1
52578,Hjalmarite,5,Prismatic,11,C2/m ,3
52580,Dekatriasartorite,5,Prismatic,14,P21/c ,1
52582,Oberthürite,0,Unknown,0,0,2
52584,Hydroxynatropyrochlore,32,Hexoctahedral,222,Fd-3m,5
52587,Manganflurlite,5,Prismatic,15,P21/m ,1
52589,Ammoniomathesiusite,23,Tetragonal dipyramidal,138,0,2
52591,Janchevite,27,Ditetragonal dipyramidal,176,I4/mmm ,1
52593,Guite,0,Unknown,0,0,1
52595,Wuyanzhiite,26,Tetragonal trapezohedral,173,0,1
52654,Petersite-(La),16,Hexagonal dipyramidal,108,P63/m,1
52678,Siudaite,11,Ditrigonal pyramidal,86,0,1
52710,Pampaloite,5,Prismatic,10,C2/c ,4
52712,Paddlewheelite,3,Domatic,5,Pc ,2
52713,Tsygankoite,5,Prismatic,11,C1 2/m 1,1
52734,Ramazzoite,30,Hextetrahedral,211,0,1
52750,Thorasphite,8,Orthorhombic dipyramidal,63,Pbcn ,1
52751,Strassmannite,5,Prismatic,10,C2/c ,4
52753,Sbacchiite,8,Orthorhombic dipyramidal,71,Pnma ,4
52762,Dokuchaevite,2,Pinacoidal,2,P-1,3
52807,Oyonite,5,Prismatic,0,0,2
52841,Ammoniolasalite,5,Prismatic,10,C2/c ,2
52850,Ferrierite-NH4,8,Orthorhombic dipyramidal,58,Immm ,4
52853,Nollmotzite,3,Domatic,4,Cm ,1
52860,Dellagiustaite,32,Hexoctahedral,222,Fd-3m,3
52876,Magnesiofluckite,1,Pedial,1,0,1
52878,Lasnierite,8,Orthorhombic dipyramidal,63,Pbcn ,1
52880,Vandermeerscheite,5,Prismatic,0,0,1
52882,Khrenovite,5,Prismatic,10,C2/c ,1
52884,Chinchorroite,1,Pedial,1,0,1
52886,Rhabdoborite-(V),15,Hexagonal pyramidal,104,0,1
52888,Rhabdoborite-(W),15,Hexagonal pyramidal,104,0,1
52890,Nöggerathite-(Ce),8,Orthorhombic dipyramidal,49,Cmca ,3
52897,Pararaisaite,5,Prismatic,14,P21/c ,2
52899,Thalhammerite,27,Ditetragonal dipyramidal,176,I4/mmm ,2
52901,Mitrofanovite,11,Ditrigonal pyramidal,86,0,1
52903,Jahnsite-(MnMnZn),5,Prismatic,12,P2/a,1
52905,Kaitianite,5,Prismatic,10,C2/c ,2
52907,Fiemmeite,5,Prismatic,14,P21/c ,1
52908,Vaniniite,5,Prismatic,14,P21/c ,1
52909,Bodieite,5,Prismatic,0,0,6
52910,Paraberzeliite,5,Prismatic,10,C2/c ,1
52911,Belomarinaite,11,Ditrigonal pyramidal,82,0,3
52913,Uakitite,32,Hexoctahedral,224,Fm3m ,1
52914,Ferrorockbridgeite,8,Orthorhombic dipyramidal,0,0,2
52915,Belogubite,2,Pinacoidal,2,0,1
52916,Dalnegorskite,1,Pedial,1,P1,2
52917,Zubkovaite,4,Sphenoidal,7,C2 ,1
52918,Phoxite,5,Prismatic,14,P21/c ,2
52919,Achyrophanite,7,Orthorhombic disphenoidal,46,P2 2 21,1
52920,Koryakite,9,Trigonal pyramidal,78,R3,1
52922,Aleutite,5,Prismatic,11,C2/m ,1
52923,Majzlanite,5,Prismatic,10,C2/c ,1
52924,Elasmochloite,5,Prismatic,0,0,1
52988,Picaite,5,Prismatic,14,P21/c ,1
52989,Ríosecoite,1,Pedial,1,0,1
52990,Camanchacaite,5,Prismatic,10,C2/c ,1
52991,Meyrowitzite,5,Prismatic,0,0,1
52992,Wumuite,20,Dihexagonal dipyramidal,124,P6/mmm ,1
52993,Pandoraite-Ba,4,Sphenoidal,8,P2 ,1
52994,Pandoraite-Ca,4,Sphenoidal,8,P2 ,1
52995,Stefanweissite,8,Orthorhombic dipyramidal,49,0,1
52996,Eddavidite,32,Hexoctahedral,224,Fm3m ,2
52997,Gaildunningite,8,Orthorhombic dipyramidal,0,0,1
52998,Cerromojonite,0,Unknown,0,0,1
53024,Yarzhemskiite,5,Prismatic,14,P21/c ,1
53041,Thermaerogenite,32,Hexoctahedral,222,0,1
53045,Hitachiite,11,Ditrigonal pyramidal,84,0,2
53047,Lepageite,1,Pedial,1,0,1
53051,Pliniusite,16,Hexagonal dipyramidal,108,0,5
53053,Goldschmidtite,32,Hexoctahedral,227,Pm-3m,1
53055,Mengeite,1,Pedial,1,0,1
53058,Proxidecagonite,8,Orthorhombic dipyramidal,71,Pnma ,1
53102,Alterite,5,Prismatic,10,C2/c ,2
53137,Milanriederite,27,Ditetragonal dipyramidal,186,P4/nnc ,2
53138,Hanauerite,8,Orthorhombic dipyramidal,67,Pmma ,5
53139,Manaevite-(Ce),27,Ditetragonal dipyramidal,186,P4/nnc ,2
53140,Parafiniukite,16,Hexagonal dipyramidal,108,0,1
53141,Bicapite,23,Tetragonal dipyramidal,135,0,1
53142,Antofagastaite,5,Prismatic,15,0,3
53143,Potassic-jeanlouisite,5,Prismatic,11,C2/m ,2
53146,Crowningshieldite,20,Dihexagonal dipyramidal,126,P63/mmc ,1
53148,Fanfaniite,5,Prismatic,10,C2/c ,5
53152,Bonacinaite,5,Prismatic,0,0,1
53154,Kruijenite,27,Ditetragonal dipyramidal,186,0,1
53156,Demagistrisite,6,Orthorhombic pyramidal,19,0,1
53160,Erikjonssonite,5,Prismatic,10,C2/c ,1
53161,Falgarite,5,Prismatic,10,C2/c ,1
53165,Monteneveite,32,Hexoctahedral,225,0,1
53166,Nataliakulikite,8,Orthorhombic dipyramidal,71,Pnma ,1
53167,Breyite,2,Pinacoidal,2,0,3
53168,Ferrirockbridgeite,8,Orthorhombic dipyramidal,0,0,2
53169,Udinaite,24,Tetragonal scalenohedral,141,0,1
53170,Arsenudinaite,24,Tetragonal scalenohedral,141,0,1
53171,Carletonmooreite,32,Hexoctahedral,227,Pm-3m,1
53188,Nipalarsite,32,Hexoctahedral,0,0,1
53190,Krasnoshteinite,4,Sphenoidal,9,P21 ,1
53192,Aravaite,13,Hexagonal scalenohedral,99,R-3m ,1
53197,Gasparite-(La),5,Prismatic,0,0,9
53199,Okieite,2,Pinacoidal,2,0,3
53206,Jeankempite,2,Pinacoidal,2,P-1,1
53207,Ramaccioniite,5,Prismatic,14,P21/a,1
53208,Prachařite,13,Hexagonal scalenohedral,96,P-3c1 ,1
53209,Cuatrocapaite-(NH�),13,Hexagonal scalenohedral,99,R-3m ,1
53211,Cuatrocapaite-(K),13,Hexagonal scalenohedral,99,R-3m ,1
53212,Badakhshanite-(Y),8,Orthorhombic dipyramidal,71,Pnma ,1
53213,Ferriakasakaite-(Ce),5,Prismatic,15,P21/m ,2
53214,Ekebergite,5,Prismatic,12,P2/c ,2
53215,Espadaite,8,Orthorhombic dipyramidal,47,Ccca ,1
53216,Natroaphthitalite,13,Hexagonal scalenohedral,97,P-3m1 ,1
53217,Lehmannite,5,Prismatic,11,C2/m ,1
53218,Lumsdenite,2,Pinacoidal,2,P-1,1
53219,Armellinoite-(Ce),23,Tetragonal dipyramidal,136,I41/a,1
53220,Akopovaite,5,Prismatic,11,C2/m ,1
53221,Gladkovskyite,11,Ditrigonal pyramidal,85,R3c,1
53222,Escheite,6,Orthorhombic pyramidal,18,Ama2,1
53223,Uroxite,5,Prismatic,14,P21/c ,3
53224,Lussierite,3,Domatic,3,Cc ,1
53233,Asimowite,8,Orthorhombic dipyramidal,57,Imma ,1
53234,Amamoorite,5,Prismatic,14,P21/c ,1
53235,Ferriperbøeite-(La),5,Prismatic,15,P21/m ,1
53236,Radekškodaite-(La),5,Prismatic,15,P21/m ,1
53237,Laverovite,2,Pinacoidal,2,P-1,1
53238,Tschaunerite,8,Orthorhombic dipyramidal,50,Cmcm ,1
53252,Feiite,8,Orthorhombic dipyramidal,50,Cmcm ,1
53253,Liuite,8,Orthorhombic dipyramidal,71,Pnma ,1
53254,Ferri-mottanaite-(Ce),5,Prismatic,12,P2/a,1
53255,Natrowalentaite,8,Orthorhombic dipyramidal,57,Imma ,1
53294,Carmeltazite,8,Orthorhombic dipyramidal,71,0,7
53344,Avdeevite,20,Dihexagonal dipyramidal,126,0,1
53346,Nickeltyrrellite,32,Hexoctahedral,222,0,1
53348,Pseudomarkeyite,5,Prismatic,15,P21/m ,1
53350,Magnesiobermanite,4,Sphenoidal,9,P21 ,1
53352,Perbøeite-(La),5,Prismatic,15,P21/m ,1
53354,Nikmelnikovite,10,Rhombohedral,80,0,1
53356,Llantenesite,11,Ditrigonal pyramidal,81,0,1
53358,Donwilhelmsite,20,Dihexagonal dipyramidal,126,P63/mmc ,2
53360,Glikinite,5,Prismatic,15,P21/m ,1
53362,�likite,2,Pinacoidal,2,0,6
53364,Orthocuproplatinum,8,Orthorhombic dipyramidal,52,Cmmm ,5
53366,Nickolayite,8,Orthorhombic dipyramidal,71,Pnma ,2
53368,Reaphookhillite,2,Pinacoidal,2,0,2
53370,Davidbrownite-(NH4),5,Prismatic,14,P21/c ,1
53371,Ognitite,11,Ditrigonal pyramidal,84,0,1
53372,Stergiouite,3,Domatic,5,Pc ,4
53373,Bouškaite,2,Pinacoidal,2,0,3
53374,Kenngottite,5,Prismatic,12,P2/a,3
53375,Edscottite,5,Prismatic,10,C2/c ,1
53400,Lazaraskeite,5,Prismatic,15,P21/m ,1
53405,Spiridonovite,13,Hexagonal scalenohedral,96,0,1
53409,Kollerite,8,Orthorhombic dipyramidal,50,Cmcm ,1
53410,Nixonite,5,Prismatic,11,C2/m ,2
53412,Isselite,6,Orthorhombic pyramidal,34,0,1
53413,Khurayyimite,5,Prismatic,14,P21/c ,1
53414,Siwaqaite,11,Ditrigonal pyramidal,81,0,1
53415,Polekhovskyite,20,Dihexagonal dipyramidal,126,P63/mmc ,1
53416,Mangani-pargasite,5,Prismatic,11,C2/m ,1
53417,Natromarkeyite,8,Orthorhombic dipyramidal,69,Pmmn ,1
53418,Bohuslavite,1,Pedial,1,0,3
53483,Tsikourasite,30,Hextetrahedral,208,0,1
53538,Luxembourgite,5,Prismatic,15,0,2
53543,Andymcdonaldite,27,Ditetragonal dipyramidal,190,P42/mnm ,4
53545,Aluminosugilite,20,Dihexagonal dipyramidal,123,P6/mcc ,4
53556,Laurentthomasite,20,Dihexagonal dipyramidal,123,P6/mcc ,1
53558,Kahlenbergite,20,Dihexagonal dipyramidal,126,P63/mmc ,4
53560,Scorticoite,9,Trigonal pyramidal,75,0,1
53563,Rumoiite,8,Orthorhombic dipyramidal,61,Pbca ,3
53565,Shosanbetsuite,8,Orthorhombic dipyramidal,69,Pmmn ,1
53567,Giacovazzoite,5,Prismatic,14,P21/c ,1
53569,Pseudomeisserite-(NH4),5,Prismatic,14,0,1
53571,Fluorapophyllite-(Cs),0,Unknown,0,0,1
53573,Smamite,1,Pedial,1,0,2
53574,Caseyite,0,Unknown,0,0,3
53576,Langhofite,2,Pinacoidal,2,0,1
53578,Magnanelliite,5,Prismatic,10,C2/c ,1
53582,Tennantite-(Zn),30,Hextetrahedral,210,0,55
53583,Tetrahedrite-(Zn),30,Hextetrahedral,208,0,135
53589,Tennantite-(Fe),30,Hextetrahedral,210,0,56
53590,Tetrahedrite-(Fe),30,Hextetrahedral,210,0,68
53610,Kenoargentotetrahedrite-(Fe),30,Hextetrahedral,210,0,8
53671,Lingbaoite,11,Ditrigonal pyramidal,86,0,2
53672,Gmalimite,32,Hexoctahedral,227,Pm-3m,1
53673,Ferroefremovite,28,Tetartoidal,198,0,1
53674,Scordariite,10,Rhombohedral,80,0,1
53675,Limousinite,5,Prismatic,14,P21/c ,1
53676,Nishanbaevite,8,Orthorhombic dipyramidal,62,Pbcm ,1
53677,Nazarovite,23,Tetragonal dipyramidal,135,0,3
53678,Sangenaroite,5,Prismatic,0,0,1
53679,Patynite,2,Pinacoidal,2,0,1
53680,Taipingite-(CeCa),11,Ditrigonal pyramidal,85,0,1
53681,Dritsite,20,Dihexagonal dipyramidal,125,0,1
53682,Hiroseite,8,Orthorhombic dipyramidal,71,Pnma ,1
53683,Monchetundraite,8,Orthorhombic dipyramidal,55,Ibam ,1
53684,Maletoyvayamite,2,Pinacoidal,2,0,3
53685,Bianchiniite,27,Ditetragonal dipyramidal,175,I4/mcm ,1
53686,Halilsarpite,8,Orthorhombic dipyramidal,57,Imma ,1
53687,Minakawaite,8,Orthorhombic dipyramidal,71,Pnma ,3
53688,Magnesio-lucchesiite,11,Ditrigonal pyramidal,86,0,6
53689,Navrotskyite,8,Orthorhombic dipyramidal,62,Pbcm ,1
53690,Metauroxite,2,Pinacoidal,2,0,2
53721,Grokhovskyite,11,Ditrigonal pyramidal,86,R3m,3
53722,Fluorcarletonite,0,Unknown,0,0,2
53727,Liudongshengite,13,Hexagonal scalenohedral,99,R-3m ,1
53743,Roterbärite,7,Orthorhombic disphenoidal,44,P21 21 21,1
53754,Percleveite-(La),22,Tetragonal pyramidal,132,0,2
53756,Radekškodaite-(Ce),5,Prismatic,15,P21/m ,1
53764,Johnkoivulaite,20,Dihexagonal dipyramidal,123,P6/mcc ,2
53835,Vittinkiite,2,Pinacoidal,2,0,17
53839,Lauraniite,5,Prismatic,14,P21/c ,3
53851,Fluorluanshiweiite,5,Prismatic,11,C2/m ,2
53854,Yurgensonite,6,Orthorhombic pyramidal,35,Pna21,1
53861,Tetrahedrite-(Hg),30,Hextetrahedral,210,0,17
53862,Kodamaite,2,Pinacoidal,2,0,3
53865,Northstarite,15,Hexagonal pyramidal,104,0,4
53867,Fulbrightite,1,Pedial,1,0,3
53869,Mauriziodiniite,20,Dihexagonal dipyramidal,124,P6/mmm ,1
53871,Orishchinite,8,Orthorhombic dipyramidal,71,Pnma ,3
53873,Viteite,27,Ditetragonal dipyramidal,181,P4/mmm ,1
53877,Windmountainite,5,Prismatic,11,C2/m ,2
53879,Kreiterite,0,Unknown,0,0,1
53881,Oxybismutomicrolite,32,Hexoctahedral,222,Fd-3m,3
53887,Kingsgateite,25,Ditetragonal pyramidal,153,I41cd,1
53914,Argentotetrahedrite-(Zn),30,Hextetrahedral,210,0,13
53993,Fluorapophyllite-(NH�),27,Ditetragonal dipyramidal,182,0,1
54018,Ferrisanidine,5,Prismatic,11,C2/m ,4
54020,Thalliomelane,23,Tetragonal dipyramidal,135,I4/m,1
54021,Esdanaite-(Ce),7,Orthorhombic disphenoidal,44,0,1
54022,Melansonite,8,Orthorhombic dipyramidal,67,Pmma ,1
54023,Saccoite,27,Ditetragonal dipyramidal,184,P4/ncc ,1
54024,Sergevanite,9,Trigonal pyramidal,78,R3,1
54025,Polyarsite,5,Prismatic,0,0,1
54026,Müllerite,12,Trigonal trapezohedral,87,P31 1 2,6
54027,Drechslerite,1,Pedial,1,0,2
54028,Michalskiite,8,Orthorhombic dipyramidal,0,0,1
54029,Evseevite,8,Orthorhombic dipyramidal,63,Pbcn ,1
54030,Bennesherite,24,Tetragonal scalenohedral,146,0,4
54031,Alcantarillaite,8,Orthorhombic dipyramidal,57,Imma ,1
54032,Jingsuiite,20,Dihexagonal dipyramidal,124,P6/mmm ,3
54033,Bridgesite-(Ce),5,Prismatic,11,C2/m ,1
54034,Jahnsite-(NaMnMn),5,Prismatic,12,P2/a,1
54035,Chiyokoite,15,Hexagonal pyramidal,104,P63,1
54036,Jahnsite-(CaMnZn),5,Prismatic,12,P2/a,1
54037,Suenoite,8,Orthorhombic dipyramidal,71,Pnma ,2
54038,Badengzhuite,20,Dihexagonal dipyramidal,126,P63/mmc ,1
54039,Zhiqinite,8,Orthorhombic dipyramidal,53,Fddd ,1
54040,Bowlesite,6,Orthorhombic pyramidal,29,Pca21,2
54041,Gorerite,20,Dihexagonal dipyramidal,126,P63/mmc ,2
54042,Alexkuznetsovite-(La),5,Prismatic,14,P21/c ,1
54043,Fehrite,5,Prismatic,14,P21/c ,2
54044,Petrovite,5,Prismatic,14,P21/c ,1
54111,Ellinaite,8,Orthorhombic dipyramidal,71,Pnma ,4
54113,Adanite,5,Prismatic,14,0,5
54232,Grammatikopoulosite,0,Unknown,0,0,1
54240,Dutrowite,11,Ditrigonal pyramidal,86,0,2
54242,Arrheniusite-(Ce),11,Ditrigonal pyramidal,86,0,1
54244,Liraite,6,Orthorhombic pyramidal,0,0,1
54246,Seaborgite,2,Pinacoidal,2,0,1
54249,Celleriite,11,Ditrigonal pyramidal,86,0,2
54253,Michitoshiite-(Cu),32,Hexoctahedral,227,Pm-3m,1
54270,Hagstromite,8,Orthorhombic dipyramidal,55,Ibam ,2
54272,Waipouaite,5,Prismatic,14,P21/c ,1
54274,Eliopoulosite,12,Trigonal trapezohedral,92,0,1
54276,Kesebolite-(Ce),5,Prismatic,14,P21/c ,1
54278,Ramosite,0,Unknown,0,0,1
54341,Pošepnýite,30,Hextetrahedral,210,I-4 3m,1
54343,Meifuite,2,Pinacoidal,2,0,1
54344,Dutkevichite-(Ce),6,Orthorhombic pyramidal,18,0,1
54345,Niasite,24,Tetragonal scalenohedral,141,0,1
54346,Dobrovolskyite,9,Trigonal pyramidal,78,0,1
54347,Keplerite,11,Ditrigonal pyramidal,85,0,5
54348,Tilkerodeite,13,Hexagonal scalenohedral,97,P-3m1 ,2
54349,Fleetite,32,Hexoctahedral,222,Fd-3m,1
54350,Chukochenite,8,Orthorhombic dipyramidal,57,Imma ,1
54351,Poirierite,8,Orthorhombic dipyramidal,67,Pmma ,3
54352,Zaykovite,5,Prismatic,11,C2/m ,1
54355,Uvite,11,Ditrigonal pyramidal,86,0,18
54356,Rhabdoborite-(Mo),15,Hexagonal pyramidal,104,0,1
54359,Popugaevaite,3,Domatic,6,Pm ,1
54360,Freitalite,5,Prismatic,14,P21/a,1
54361,Alexkuznetsovite-(Ce),5,Prismatic,14,P21/c ,1
54362,Biagioniite,3,Domatic,5,Pc ,1
54363,Jasonsmithite,5,Prismatic,14,P21/c ,1
54364,Johanngeorgenstadtite,5,Prismatic,10,C2/c ,1
54365,Grguricite,2,Pinacoidal,2,0,2
54366,Chukotkaite,5,Prismatic,14,P21/c ,1
54367,Luboržákite,5,Prismatic,11,C2/m ,1
54368,Cuyaite,3,Domatic,0,0,1
54369,Brattforsite,5,Prismatic,10,C2/c ,1
54570,Arsenotučekite,25,Ditetragonal pyramidal,156,0,1
54571,Pyradoketosite,5,Prismatic,0,0,1
54602,Richardsite,24,Tetragonal scalenohedral,142,0,2
54627,Ammoniotinsleyite,5,Prismatic,15,P21/m ,1
